file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
downdog/00000357.jpg,424.0,317.0,0.6365978,439.0,318.0,0.62232417,439.0,318.0,0.6323757,457.0,289.0,0.67360437,459.0,291.0,0.74507314,445.0,251.0,0.8182106,445.0,248.0,0.74878854,509.0,306.0,0.6913997,514.0,311.0,0.69652593,581.0,343.0,0.7244205,591.0,358.0,0.83029723,305.0,90.0,0.54871,305.0,88.0,0.8621603,223.0,234.0,0.7805488,219.0,234.0,0.7026545,139.0,339.0,0.64489233,117.0,355.0,0.70214206,0,downdog
downdog/00000358.jpg,300.0,397.0,0.75365096,283.0,401.0,0.79896086,283.0,398.0,0.79860586,256.0,372.0,0.7298899,257.0,371.0,0.6661822,285.0,317.0,0.8475925,283.0,313.0,0.8470189,203.0,407.0,0.86216474,203.0,396.0,0.784693,120.0,470.0,0.8268087,130.0,452.0,0.7171372,417.0,133.0,0.8480462,415.0,130.0,0.9042537,546.0,300.0,0.83761615,537.0,289.0,0.742195,647.0,446.0,0.7323544,628.0,440.0,0.82717824,0,downdog
downdog/00000360.jpg,306.0,284.0,0.67822087,294.0,286.0,0.68678945,295.0,285.0,0.7909608,275.0,266.0,0.6973685,279.0,266.0,0.80864775,289.0,231.0,0.4827528,284.0,222.0,0.69713086,218.0,283.0,0.81303734,222.0,268.0,0.79442245,151.0,312.0,0.70965505,163.0,292.0,0.7128447,369.0,77.0,0.8287437,370.0,75.0,0.84462464,462.0,192.0,0.88376915,463.0,191.0,0.889911,546.0,290.0,0.80351496,534.0,281.0,0.8000377,0,downdog
downdog/00000362.jpg,1440.0,1645.0,0.69470954,1503.0,1685.0,0.74362415,1507.0,1687.0,0.7306644,1634.0,1609.0,0.74141365,1635.0,1616.0,0.79826874,1670.0,1347.0,0.8488006,1685.0,1356.0,0.76386464,1910.0,1757.0,0.6397264,1934.0,1855.0,0.83691585,2210.0,2000.0,0.7127782,2275.0,2113.0,0.7697892,878.0,678.0,0.89942837,819.0,671.0,0.7038808,683.0,1502.0,0.79259324,635.0,1502.0,0.85688907,257.0,1960.0,0.81144047,180.0,2055.0,0.72854793,0,downdog
downdog/00000365.jpg,355.0,407.0,0.635746,353.0,400.0,0.75017035,352.0,400.0,0.73902893,373.0,385.0,0.7658706,369.0,384.0,0.7775426,404.0,381.0,0.7371495,382.0,381.0,0.6326499,369.0,440.0,0.84293866,351.0,428.0,0.696056,329.0,475.0,0.24533619,312.0,467.0,0.8739572,493.0,304.0,0.8650922,481.0,311.0,0.7934531,560.0,382.0,0.84003735,546.0,391.0,0.78621686,625.0,446.0,0.6069528,597.0,446.0,0.66598535,0,downdog
downdog/00000366.png,367.0,363.0,0.73606145,356.0,364.0,0.71532166,355.0,363.0,0.78765213,337.0,343.0,0.75290704,335.0,342.0,0.75959724,365.0,289.0,0.7941844,368.0,290.0,0.6264508,305.0,376.0,0.84666324,310.0,374.0,0.7788694,275.0,417.0,0.32167688,280.0,412.0,0.46040097,504.0,159.0,0.8485757,502.0,162.0,0.842784,572.0,299.0,0.817225,565.0,300.0,0.8412496,650.0,417.0,0.55621934,628.0,414.0,0.78998566,0,downdog
downdog/00000369.png,618.0,436.0,0.59376764,593.0,457.0,0.6729195,592.0,452.0,0.8215803,534.0,437.0,0.8188689,531.0,430.0,0.74420106,523.0,331.0,0.7664514,518.0,327.0,0.5894554,387.0,491.0,0.82114416,392.0,451.0,0.689021,284.0,583.0,0.64756906,278.0,544.0,0.5899142,790.0,44.0,0.9198664,767.0,48.0,0.8474333,926.0,325.0,0.6920535,880.0,330.0,0.75959885,1044.0,567.0,0.8182431,991.0,558.0,0.7237991,0,downdog
downdog/00000370.jpg,217.0,213.0,0.58354783,227.0,211.0,0.63099647,226.0,211.0,0.6868009,225.0,192.0,0.8858654,225.0,192.0,0.8405981,206.0,173.0,0.7736094,203.0,180.0,0.74009705,233.0,213.0,0.674729,233.0,242.0,0.87486225,260.0,238.0,0.75453115,272.0,261.0,0.5347292,114.0,87.0,0.8802526,112.0,90.0,0.8530097,68.0,177.0,0.7957897,65.0,180.0,0.78603315,23.0,230.0,0.72083694,11.0,238.0,0.6496699,0,downdog
downdog/00000372.jpg,239.0,258.0,0.7032114,227.0,254.0,0.6514831,226.0,254.0,0.64605033,218.0,220.0,0.6528471,216.0,223.0,0.6371442,247.0,187.0,0.8645679,251.0,184.0,0.8030894,170.0,269.0,0.6721298,176.0,261.0,0.8214495,110.0,306.0,0.6753881,112.0,299.0,0.6996585,394.0,29.0,0.793566,392.0,30.0,0.79037786,458.0,187.0,0.902505,456.0,187.0,0.8846888,573.0,299.0,0.77082986,565.0,286.0,0.61316,0,downdog
downdog/00000375.jpg,265.0,323.0,0.65610075,252.0,319.0,0.79466003,251.0,319.0,0.79934525,241.0,286.0,0.82168067,241.0,290.0,0.79479957,280.0,252.0,0.8019048,281.0,245.0,0.7335148,196.0,329.0,0.6397941,197.0,316.0,0.8493569,112.0,364.0,0.88808745,120.0,346.0,0.6720038,421.0,82.0,0.82135123,416.0,85.0,0.7875147,517.0,213.0,0.88162,509.0,214.0,0.83244795,593.0,343.0,0.9032121,561.0,327.0,0.72676027,0,downdog
downdog/00000376.jpg,298.0,281.0,0.7146407,309.0,283.0,0.6968767,309.0,283.0,0.49832952,321.0,267.0,0.6985483,321.0,267.0,0.6857606,303.0,237.0,0.6703222,301.0,240.0,0.5209363,331.0,288.0,0.6833094,331.0,293.0,0.7505073,360.0,320.0,0.63640213,369.0,336.0,0.6657357,208.0,162.0,0.8259622,204.0,165.0,0.7543535,148.0,243.0,0.7929548,139.0,242.0,0.77502644,102.0,306.0,0.6827419,81.0,318.0,0.83685493,0,downdog
downdog/00000377.jpg,340.0,371.0,0.6993195,324.0,361.0,0.7506648,324.0,360.0,0.74817955,335.0,327.0,0.6810425,333.0,330.0,0.70536095,377.0,302.0,0.82643026,381.0,293.0,0.74447984,293.0,395.0,0.7167641,295.0,376.0,0.58684456,188.0,445.0,0.68854856,195.0,418.0,0.5939923,570.0,76.0,0.792937,567.0,76.0,0.7406701,694.0,266.0,0.79744613,691.0,265.0,0.9006513,805.0,433.0,0.86808085,787.0,412.0,0.7962996,0,downdog
downdog/00000378.jpg,2116.0,1660.0,0.6313679,2162.0,1728.0,0.5900157,2180.0,1726.0,0.5614519,2404.0,1738.0,0.7234944,2415.0,1742.0,0.54844916,2596.0,1361.0,0.7861885,2583.0,1394.0,0.637444,2979.0,1774.0,0.44893214,3139.0,2103.0,0.825551,3291.0,2012.0,0.61014754,3253.0,2148.0,0.5349518,1661.0,406.0,0.86131215,1656.0,420.0,0.77992016,1115.0,1429.0,0.69476163,1081.0,1454.0,0.74645424,606.0,2180.0,0.6224898,465.0,2202.0,0.62159765,0,downdog
downdog/00000382.jpg,234.0,351.0,0.77386564,228.0,348.0,0.69686306,227.0,347.0,0.6890379,225.0,326.0,0.6415254,222.0,327.0,0.60262144,244.0,307.0,0.74581444,240.0,302.0,0.8161033,198.0,374.0,0.76079345,199.0,359.0,0.8215114,149.0,402.0,0.7471291,155.0,386.0,0.84231865,343.0,191.0,0.85995054,339.0,190.0,0.83715487,383.0,294.0,0.8895273,377.0,293.0,0.82796365,421.0,392.0,0.6503868,402.0,375.0,0.8716465,0,downdog
downdog/00000392.jpg,313.0,478.0,0.75693274,324.0,484.0,0.66746926,323.0,485.0,0.5721129,345.0,473.0,0.80507904,344.0,475.0,0.8363401,356.0,436.0,0.74437416,347.0,437.0,0.6208816,391.0,481.0,0.7029319,388.0,501.0,0.88951457,437.0,520.0,0.84271896,440.0,540.0,0.85253453,245.0,337.0,0.78727776,237.0,336.0,0.89576715,183.0,435.0,0.84870005,173.0,431.0,0.8463384,128.0,512.0,0.90868926,103.0,522.0,0.64892286,0,downdog
downdog/00000393.jpg,856.0,758.0,0.6931329,822.0,767.0,0.8327079,823.0,766.0,0.8647479,764.0,719.0,0.5838399,762.0,719.0,0.7628176,798.0,591.0,0.7649584,802.0,592.0,0.5903486,627.0,773.0,0.7072154,637.0,769.0,0.82594764,466.0,906.0,0.58294857,503.0,885.0,0.590007,1068.0,236.0,0.76371354,1070.0,238.0,0.8378672,1227.0,570.0,0.8955414,1229.0,569.0,0.8725559,1377.0,870.0,0.7490845,1354.0,836.0,0.7823809,0,downdog
downdog/00000394.jpg,262.0,302.0,0.8000291,274.0,310.0,0.72609526,273.0,310.0,0.6929839,297.0,298.0,0.90055627,294.0,298.0,0.84803545,315.0,241.0,0.68851316,298.0,245.0,0.54126215,367.0,289.0,0.6943908,364.0,316.0,0.8928312,413.0,326.0,0.67944163,411.0,339.0,0.5573733,204.0,105.0,0.8780849,193.0,105.0,0.86891645,111.0,219.0,0.8640144,97.0,219.0,0.8967865,55.0,315.0,0.9202125,19.0,325.0,0.8489959,0,downdog
downdog/00000403.jpg,681.0,565.0,0.661703,657.0,569.0,0.7402387,659.0,565.0,0.7213557,610.0,530.0,0.62646365,611.0,528.0,0.6204033,641.0,428.0,0.5652878,632.0,431.0,0.56494486,515.0,550.0,0.5892751,518.0,545.0,0.6807873,378.0,621.0,0.6887953,382.0,612.0,0.69424814,826.0,181.0,0.8329916,821.0,187.0,0.7006401,1010.0,390.0,0.8863802,995.0,394.0,0.81705713,1178.0,582.0,0.7065841,1150.0,572.0,0.8687829,0,downdog
downdog/00000404.jpg,203.0,207.0,0.63542676,190.0,214.0,0.751077,195.0,216.0,0.6933737,162.0,204.0,0.649564,167.0,212.0,0.5347915,157.0,158.0,0.7650428,185.0,175.0,0.2516386,132.0,223.0,0.6420529,152.0,230.0,0.35716727,91.0,277.0,0.93300164,97.0,273.0,0.31008765,262.0,63.0,0.8210147,269.0,64.0,0.6910832,342.0,166.0,0.8250227,349.0,163.0,0.77270824,392.0,254.0,0.7063985,391.0,255.0,0.76455003,0,downdog
downdog/00000406.jpg,429.0,555.0,0.70191383,410.0,556.0,0.7826965,410.0,552.0,0.83352065,386.0,524.0,0.5869365,385.0,522.0,0.6637284,417.0,469.0,0.8615048,417.0,456.0,0.8458784,334.0,587.0,0.7485949,344.0,554.0,0.65565586,241.0,653.0,0.8842731,279.0,603.0,0.5639055,582.0,256.0,0.7973892,579.0,256.0,0.7067008,712.0,437.0,0.7411244,705.0,441.0,0.8210237,836.0,617.0,0.80381083,800.0,586.0,0.8801103,0,downdog
downdog/00000408.jpg,329.0,395.0,0.7324755,319.0,397.0,0.65872574,318.0,397.0,0.7387183,307.0,380.0,0.84819436,307.0,380.0,0.81254244,327.0,354.0,0.7341118,319.0,348.0,0.8885963,293.0,417.0,0.65658987,290.0,405.0,0.56305295,249.0,457.0,0.6591475,249.0,442.0,0.7472103,430.0,258.0,0.6579771,428.0,256.0,0.748808,491.0,348.0,0.80116653,489.0,348.0,0.8534688,553.0,439.0,0.921207,534.0,428.0,0.7277502,0,downdog
downdog/00000409.jpg,344.0,261.0,0.6290989,360.0,264.0,0.7023138,359.0,265.0,0.7116071,379.0,240.0,0.5752499,378.0,240.0,0.81021166,381.0,197.0,0.8601148,361.0,201.0,0.7147344,434.0,267.0,0.8032005,421.0,282.0,0.9150735,487.0,321.0,0.6425551,486.0,339.0,0.66431874,228.0,65.0,0.5664096,216.0,59.0,0.86461127,162.0,202.0,0.7693778,157.0,199.0,0.84112036,95.0,314.0,0.8639859,80.0,318.0,0.69767,0,downdog
downdog/00000412.jpg,307.0,259.0,0.7309186,295.0,265.0,0.8411951,295.0,263.0,0.83835894,267.0,245.0,0.5485473,267.0,243.0,0.7922907,274.0,186.0,0.8355671,275.0,190.0,0.71635586,205.0,260.0,0.6527582,205.0,259.0,0.83916086,120.0,301.0,0.75901204,133.0,294.0,0.54292333,385.0,36.0,0.83022624,375.0,43.0,0.7608208,502.0,163.0,0.8667931,467.0,173.0,0.6601887,602.0,283.0,0.67385685,544.0,276.0,0.8483021,0,downdog
downdog/00000414.jpg,346.0,198.0,0.5867383,352.0,194.0,0.767599,352.0,193.0,0.8256898,345.0,177.0,0.821972,344.0,176.0,0.7807726,321.0,164.0,0.77980006,317.0,166.0,0.763769,353.0,209.0,0.7173729,352.0,216.0,0.90677214,388.0,235.0,0.6057538,393.0,244.0,0.8433134,234.0,86.0,0.76765203,231.0,86.0,0.76140785,181.0,164.0,0.7623276,176.0,165.0,0.847359,145.0,230.0,0.78615874,130.0,240.0,0.7486224,0,downdog
downdog/00000415.jpg,145.0,332.0,0.6592164,131.0,335.0,0.52563655,141.0,336.0,0.7927538,104.0,303.0,0.5123247,136.0,321.0,0.61558485,100.0,241.0,0.7265948,182.0,280.0,0.88575554,86.0,264.0,0.25733304,190.0,337.0,0.8445677,11.0,336.0,0.5406961,167.0,388.0,0.7491617,211.0,72.0,0.6992427,253.0,82.0,0.6063929,312.0,229.0,0.5838125,325.0,234.0,0.5139488,409.0,409.0,0.40062734,398.0,399.0,0.7331175,0,downdog
downdog/00000416.jpg,288.0,278.0,0.7350302,278.0,288.0,0.82316494,279.0,287.0,0.78863704,243.0,283.0,0.7510685,244.0,280.0,0.6618545,238.0,221.0,0.5787287,239.0,221.0,0.5416683,183.0,311.0,0.7841129,184.0,301.0,0.6712128,125.0,365.0,0.60682905,129.0,355.0,0.70285374,367.0,67.0,0.7837306,363.0,68.0,0.8065715,436.0,217.0,0.8269807,427.0,220.0,0.81544614,510.0,348.0,0.8073027,484.0,340.0,0.65001607,0,downdog
downdog/00000417.jpg,325.0,346.0,0.5610565,339.0,346.0,0.7148838,339.0,346.0,0.6871678,354.0,319.0,0.81935024,352.0,318.0,0.7999977,331.0,280.0,0.8228488,333.0,278.0,0.82952034,378.0,346.0,0.7162802,377.0,355.0,0.82966983,436.0,380.0,0.653517,445.0,383.0,0.6059574,219.0,158.0,0.814741,216.0,157.0,0.67412776,149.0,275.0,0.84454477,146.0,275.0,0.8273537,86.0,362.0,0.71812457,71.0,371.0,0.8266643,0,downdog
downdog/00000419.jpg,240.0,239.0,0.5407001,244.0,239.0,0.58863825,246.0,239.0,0.55733687,251.0,231.0,0.66967225,252.0,230.0,0.67293596,239.0,214.0,0.89108765,248.0,209.0,0.80270493,252.0,244.0,0.444834,262.0,243.0,0.22950968,285.0,257.0,0.49911106,291.0,259.0,0.4842233,187.0,155.0,0.8411254,187.0,155.0,0.8032746,148.0,212.0,0.8244686,146.0,212.0,0.7006806,110.0,254.0,0.68790364,98.0,254.0,0.71294737,0,downdog
downdog/00000420.jpg,309.0,322.0,0.68011785,298.0,324.0,0.80879474,298.0,322.0,0.80031615,278.0,297.0,0.6507467,278.0,296.0,0.6496103,290.0,254.0,0.69922066,288.0,246.0,0.72535837,232.0,353.0,0.766696,237.0,333.0,0.6826664,175.0,416.0,0.5254097,179.0,404.0,0.7456928,446.0,78.0,0.7076235,437.0,79.0,0.82198477,518.0,247.0,0.7865091,506.0,248.0,0.8648234,582.0,401.0,0.8057741,559.0,382.0,0.7463695,0,downdog
downdog/00000422.jpg,260.0,218.0,0.50947016,270.0,217.0,0.48024186,269.0,217.0,0.70648056,274.0,195.0,0.82954836,274.0,195.0,0.8263749,254.0,168.0,0.69641817,252.0,169.0,0.83355683,289.0,226.0,0.53856134,289.0,230.0,0.8462819,315.0,250.0,0.6540735,311.0,256.0,0.39284715,162.0,82.0,0.8415652,160.0,80.0,0.9168874,110.0,180.0,0.73652005,105.0,180.0,0.7378142,88.0,252.0,0.44119814,72.0,253.0,0.31636566,0,downdog
downdog/00000423.jpg,267.0,296.0,0.53689456,254.0,296.0,0.77305436,255.0,294.0,0.8371924,240.0,269.0,0.67627865,240.0,269.0,0.62589896,272.0,233.0,0.73842573,274.0,230.0,0.66104805,211.0,299.0,0.74462223,211.0,294.0,0.6873436,152.0,352.0,0.6398078,157.0,340.0,0.57630885,381.0,95.0,0.7769307,380.0,95.0,0.7185513,458.0,215.0,0.8568467,459.0,216.0,0.8261413,534.0,322.0,0.7955111,529.0,317.0,0.83678454,0,downdog
downdog/00000425.jpg,441.0,1070.0,0.71890104,462.0,1079.0,0.7133185,461.0,1079.0,0.7584722,492.0,1051.0,0.64953345,490.0,1055.0,0.5778582,484.0,980.0,0.7920067,478.0,993.0,0.6747161,534.0,1034.0,0.64788234,553.0,1114.0,0.7315388,610.0,1083.0,0.73145765,640.0,1155.0,0.2887935,299.0,796.0,0.5483253,298.0,806.0,0.6892336,193.0,970.0,0.4002447,189.0,977.0,0.91437083,103.0,1088.0,0.30267623,79.0,1110.0,0.712422,0,downdog
downdog/00000426.jpg,93.0,121.0,0.785282,98.0,123.0,0.8305994,98.0,123.0,0.8070756,105.0,114.0,0.7615701,103.0,115.0,0.7074189,104.0,95.0,0.79403734,100.0,95.0,0.6406285,125.0,118.0,0.71152747,127.0,123.0,0.9003322,150.0,135.0,0.6293862,153.0,141.0,0.8562075,60.0,40.0,0.8343869,59.0,40.0,0.83144474,31.0,88.0,0.8505586,31.0,88.0,0.85868376,6.0,128.0,0.8936997,5.0,131.0,0.6269629,0,downdog
downdog/00000427.jpg,172.0,633.0,0.581731,161.0,633.0,0.5063591,161.0,635.0,0.65859354,155.0,607.0,0.5613996,153.0,611.0,0.7499099,170.0,567.0,0.739231,187.0,586.0,0.6964302,130.0,643.0,0.7563891,138.0,639.0,0.70888734,72.0,700.0,0.90262145,83.0,677.0,0.72688407,261.0,440.0,0.8778673,287.0,463.0,0.86570525,315.0,310.0,0.9312922,366.0,565.0,0.9128343,434.0,671.0,0.2891934,432.0,669.0,0.8444142,0,downdog
goddess/00000096.jpg,404.0,63.0,0.68423295,415.0,49.0,0.92947555,392.0,52.0,0.8811079,432.0,59.0,0.9069539,374.0,63.0,0.83381015,473.0,143.0,0.8982583,339.0,146.0,0.9502717,518.0,217.0,0.9341905,292.0,224.0,0.9299811,426.0,212.0,0.7306894,392.0,218.0,0.6377454,443.0,306.0,0.9430783,365.0,305.0,0.91838825,577.0,371.0,0.7095425,240.0,378.0,0.8918339,555.0,495.0,0.87700826,257.0,503.0,0.9375558,1,goddess
goddess/00000097.jpg,262.0,72.0,0.84537494,270.0,66.0,0.9263675,260.0,66.0,0.839772,288.0,71.0,0.7724199,266.0,70.0,0.7000221,303.0,104.0,0.9438597,254.0,106.0,0.71385705,299.0,156.0,0.90178007,223.0,162.0,0.92842394,260.0,131.0,0.7655259,246.0,131.0,0.6919898,312.0,195.0,0.9026275,275.0,195.0,0.9261687,356.0,210.0,0.87218475,210.0,203.0,0.8775182,363.0,292.0,0.8785137,229.0,274.0,0.89187866,1,goddess
goddess/00000100.jpg,458.0,376.0,0.72445476,440.0,372.0,0.6817676,440.0,373.0,0.7264347,421.0,403.0,0.82744575,419.0,405.0,0.5999986,483.0,421.0,0.72718596,390.0,523.0,0.9175291,463.0,542.0,0.12369737,392.0,629.0,0.9165437,475.0,634.0,0.332598,439.0,688.0,0.875107,606.0,634.0,0.940547,516.0,647.0,0.72987735,761.0,684.0,0.80853826,349.0,675.0,0.8990235,729.0,844.0,0.6051629,358.0,841.0,0.7691268,1,goddess
goddess/00000101.jpg,860.0,145.0,0.6993978,891.0,111.0,0.93648225,828.0,112.0,0.938328,930.0,128.0,0.8230126,788.0,129.0,0.9146653,1006.0,301.0,0.8614905,716.0,309.0,0.93910366,1161.0,515.0,0.911942,581.0,476.0,0.90322214,1159.0,299.0,0.92402935,547.0,291.0,0.8275204,975.0,658.0,0.89407825,786.0,655.0,0.88285273,1226.0,716.0,0.7824441,504.0,699.0,0.771555,1137.0,984.0,0.7930057,637.0,953.0,0.8789861,1,goddess
goddess/00000102.jpg,376.0,126.0,0.6565982,385.0,116.0,0.867244,368.0,117.0,0.85233307,398.0,123.0,0.785552,358.0,123.0,0.8532785,424.0,164.0,0.9278352,331.0,167.0,0.86505854,493.0,168.0,0.96083206,266.0,174.0,0.7618158,516.0,113.0,0.78394884,249.0,117.0,0.91710466,407.0,277.0,0.73552376,345.0,278.0,0.8345514,502.0,297.0,0.9348901,260.0,297.0,0.91103786,499.0,397.0,0.8989837,244.0,396.0,0.7880918,1,goddess
goddess/00000103.png,433.0,312.0,0.60290885,460.0,289.0,0.90373886,425.0,289.0,0.85040134,517.0,301.0,0.89624435,444.0,296.0,0.71670693,572.0,424.0,0.7111074,394.0,430.0,0.8575573,548.0,582.0,0.87502223,295.0,594.0,0.8620759,421.0,561.0,0.71087253,390.0,565.0,0.6051713,534.0,722.0,0.90113187,413.0,725.0,0.89087474,575.0,812.0,0.68702346,186.0,778.0,0.7579167,542.0,1082.0,0.8596408,187.0,1031.0,0.9285755,1,goddess
goddess/00000104.jpeg,224.0,173.0,0.8666132,229.0,166.0,0.9402895,216.0,166.0,0.9260019,237.0,169.0,0.7365297,208.0,170.0,0.9071677,256.0,202.0,0.8786643,190.0,203.0,0.9332664,303.0,211.0,0.9542454,143.0,211.0,0.9555923,316.0,169.0,0.91107666,135.0,169.0,0.86523074,246.0,289.0,0.93943024,204.0,289.0,0.91530764,311.0,312.0,0.9724722,138.0,309.0,0.7762533,313.0,379.0,0.77582073,136.0,375.0,0.949134,1,goddess
goddess/00000105.jpg,643.0,181.0,0.84385544,663.0,165.0,0.8485256,626.0,165.0,0.8162796,688.0,183.0,0.9073727,609.0,187.0,0.8457887,734.0,282.0,0.93087494,568.0,282.0,0.9596713,788.0,397.0,0.95070064,508.0,392.0,0.9495801,671.0,381.0,0.6277728,628.0,382.0,0.87983596,707.0,517.0,0.9238583,596.0,517.0,0.92606664,879.0,606.0,0.9172242,438.0,611.0,0.91612256,900.0,805.0,0.96199936,395.0,807.0,0.94200075,1,goddess
goddess/00000106.jpg,287.0,100.0,0.60576606,293.0,95.0,0.8491246,281.0,95.0,0.81014144,300.0,100.0,0.9079811,274.0,102.0,0.89910054,314.0,130.0,0.8420458,261.0,132.0,0.95778406,363.0,129.0,0.88146013,214.0,130.0,0.9366788,367.0,87.0,0.82488096,200.0,93.0,0.85120535,306.0,212.0,0.8847514,268.0,211.0,0.8280674,371.0,239.0,0.84686786,201.0,237.0,0.8852886,377.0,306.0,0.81339455,196.0,303.0,0.90890723,1,goddess
goddess/00000107.jpg,171.0,35.0,0.9071288,173.0,29.0,0.8917289,164.0,28.0,0.8771935,167.0,30.0,0.8567333,147.0,31.0,0.86251867,181.0,68.0,0.89407265,132.0,66.0,0.9263801,218.0,81.0,0.9450102,103.0,82.0,0.9482361,239.0,53.0,0.86748946,84.0,50.0,0.7576439,167.0,146.0,0.7499949,134.0,142.0,0.8068577,221.0,173.0,0.8687912,94.0,178.0,0.94147265,210.0,238.0,0.9327023,90.0,252.0,0.95843583,1,goddess
goddess/00000108.jpg,284.0,48.0,0.8251896,292.0,39.0,0.5062506,273.0,39.0,0.64238036,301.0,46.0,0.75754416,257.0,48.0,0.7897462,320.0,99.0,0.81055754,232.0,97.0,0.936715,337.0,171.0,0.82266223,211.0,165.0,0.9334044,393.0,207.0,0.84577703,171.0,204.0,0.87824166,300.0,215.0,0.9263662,245.0,216.0,0.8899085,400.0,226.0,0.83981824,166.0,225.0,0.8337114,386.0,334.0,0.9177517,161.0,337.0,0.77392715,1,goddess
goddess/00000111.jpg,575.0,196.0,0.797577,565.0,192.0,0.62883806,564.0,193.0,0.73518205,549.0,207.0,0.8284426,547.0,209.0,0.698717,590.0,228.0,0.6903312,524.0,274.0,0.8312163,583.0,293.0,0.37021086,528.0,335.0,0.84241974,577.0,337.0,0.62822056,519.0,378.0,0.85777235,656.0,348.0,0.8179787,597.0,357.0,0.8704048,748.0,370.0,0.88796735,492.0,369.0,0.74286866,759.0,473.0,0.9521777,507.0,471.0,0.9024991,1,goddess
goddess/00000112.jpg,195.0,98.0,0.5588361,203.0,91.0,0.6733548,190.0,90.0,0.65936613,211.0,93.0,0.64546454,178.0,93.0,0.75628185,231.0,124.0,0.7346713,161.0,125.0,0.9064963,289.0,133.0,0.9556809,102.0,139.0,0.87085843,294.0,83.0,0.82155395,100.0,90.0,0.8534215,223.0,224.0,0.922323,175.0,224.0,0.9242078,291.0,254.0,0.9126462,109.0,262.0,0.883207,285.0,329.0,0.91184443,116.0,331.0,0.8481793,1,goddess
goddess/00000113.jpg,751.0,494.0,0.57480186,765.0,483.0,0.5659517,741.0,480.0,0.57278347,774.0,475.0,0.40614158,723.0,474.0,0.5296033,791.0,483.0,0.37166294,701.0,484.0,0.5017381,841.0,543.0,0.3110913,672.0,530.0,0.30020678,888.0,635.0,0.33145946,591.0,626.0,0.3698834,770.0,526.0,0.48970973,712.0,516.0,0.50885797,856.0,552.0,0.17634921,714.0,575.0,0.287009,889.0,651.0,0.3977498,702.0,656.0,0.31630018,1,goddess
goddess/00000114.jpg,343.0,128.0,0.44518518,351.0,120.0,0.49175313,333.0,121.0,0.51237017,366.0,126.0,0.46860936,319.0,129.0,0.62571526,394.0,178.0,0.72710526,290.0,178.0,0.7378166,472.0,187.0,0.5898528,209.0,189.0,0.7717955,544.0,176.0,0.5688914,138.0,178.0,0.8736831,372.0,316.0,0.79067016,294.0,313.0,0.6327375,461.0,366.0,0.65249896,203.0,371.0,0.7398937,452.0,482.0,0.80652505,207.0,482.0,0.8575028,1,goddess
goddess/00000115.jpg,918.0,653.0,0.7637845,945.0,617.0,0.73650146,875.0,626.0,0.86633205,994.0,638.0,0.83633685,836.0,659.0,0.7592542,1111.0,805.0,0.9360247,753.0,814.0,0.8610604,1367.0,816.0,0.9168802,516.0,829.0,0.93335086,1591.0,796.0,0.8301501,285.0,823.0,0.66420835,1028.0,1260.0,0.9251171,809.0,1262.0,0.87305295,1438.0,1371.0,0.94356304,429.0,1360.0,0.899319,1375.0,1739.0,0.775414,443.0,1749.0,0.81900376,1,goddess
goddess/00000117.jpg,1118.0,155.0,0.878104,1162.0,144.0,0.85140043,1086.0,139.0,0.87630284,1216.0,225.0,0.81776416,1043.0,199.0,0.84061915,1264.0,369.0,0.8996092,922.0,313.0,0.9358143,1342.0,687.0,0.7985484,710.0,598.0,0.8563176,1616.0,856.0,0.8384792,443.0,658.0,0.8017863,1038.0,745.0,0.9736371,786.0,709.0,0.9296046,1467.0,914.0,0.80271673,186.0,773.0,0.9010315,880.0,1120.0,0.8090403,700.0,1075.0,0.85899913,1,goddess
goddess/00000119.jpg,743.0,241.0,0.827638,753.0,233.0,0.6334001,733.0,231.0,0.87417114,764.0,243.0,0.7424808,716.0,241.0,0.88441557,782.0,288.0,0.89484465,684.0,287.0,0.9357783,855.0,286.0,0.91399807,611.0,284.0,0.9064463,875.0,223.0,0.81393856,607.0,221.0,0.6489143,760.0,438.0,0.856351,694.0,436.0,0.8708066,842.0,518.0,0.9619884,627.0,525.0,0.9289875,818.0,602.0,0.93590766,629.0,603.0,0.84399843,1,goddess
